Id,SalePrice
1709,292829.5160619719
1710,236073.88636384966
1711,273794.2528534259
1712,254621.17949518742
1713,262709.5952792444
1714,214347.48650320095
1715,196242.95609951174
1716,173155.01839967904
1717,175178.00187961242
1718,113009.04107591524
1719,221788.99012125036
1720,249678.22031030114
1721,160658.94958946266
1722,112514.97949890698
1723,146124.20585154826
1724,208355.92493991554
1725,242948.0876777232
1726,181149.02703375503
1727,132881.57746407436
1728,169824.36305888003
1729,143980.13868526986
1730,155160.5247883676
1731,118755.53784145121
1732,145859.90429227165
1733,113906.62384901904
1734,119507.87991774705
1735,135140.46439890485
1736,112488.77644089967
1737,353611.6534809903
1738,246064.8348882884
1739,283245.6653155779
1740,236395.47762722307
1741,209527.1300348034
1742,165389.82380882243
1743,160918.68285924266
1744,344930.1003698299
1745,204029.09656172793
1746,174605.37045000083
1747,259125.51373336054
1748,228763.97399838356
1749,148653.22904132676
1750,132408.20715638413
1751,281576.29288057284
1752,112691.5604405397
1753,145271.46951968447
1754,208487.23909648132
1755,172159.1616556858
1756,143567.44961049763
1757,109397.65535451758
1758,155991.46528002154
1759,169946.58461180812
1760,164320.86016998123
1761,180113.8027387226
1762,178907.15891175743
1763,180458.97555443036
1764,105410.8411935117
1765,150032.17964686066
1766,153490.2737699033
1767,233896.53297583858
1768,139941.20301188435
1769,168616.48820590248
1770,147784.05977383518
1771,121076.37883729069
1772,129700.43643754686
1773,139490.50917590552
1774,141770.44403980684
1775,132292.28716721912
1776,126814.60739086392
1777,102156.39931726965
1778,131232.15290680394
1779,126563.02326286277
1780,170476.56867388386
1781,121208.61652229168
1782,83023.731012268
1783,153048.11121591667
1784,116221.12301925916
1785,117312.69535493624
1786,151714.1667683069
1787,157789.64583620598
1788,64861.6632460571
1789,109712.34379154397
1790,91459.47937908565
1791,209067.51911922824
1792,160335.25831199138
1793,141245.27603337012
1794,150916.17925264832
1795,126795.12760113506
1796,136872.44718292053
1797,142499.27822137412
1798,108117.38882080987
1799,106221.46306631746
1800,119423.92650676132
1801,135603.0854310814
1802,148353.16872070296
1803,156690.1360630691
1804,142395.27026267265
1805,134526.93533299476
1806,126840.06608024376
1807,141735.00204081953
1808,143068.50538814667
1809,122835.83341729552
1810,156157.26125255786
1811,90969.95859973195
1812,96154.10176521144
1813,124987.12707207905
1814,96025.88073253028
1815,57946.24934732556
1816,97668.30522701278
1817,117625.87509707778
1818,149451.69332008378
1819,132149.4450034531
1820,73467.3974364661
1821,111797.44153389041
1822,152029.04379539206
1823,61054.65153765571
1824,134378.74077380655
1825,142747.12660466295
1826,113112.80528060863
1827,101702.33236013826
1828,139342.77431451407
1829,139839.44277205545
1830,139948.74765160927
1831,152674.3267286788
1832,96713.21164984201
1833,137308.34904984935
1834,138485.88187646907
1835,139712.69670083543
1836,116325.80022211574
1837,99250.760377973
1838,128102.8358130678
1839,107505.95318547533
1840,145080.36582134024
1841,133052.95156621563
1842,96129.3090868516
1843,156616.17957293644
1844,161994.63837411988
1845,151327.2118702718
1846,154851.4497283947
1847,168388.12914479006
1848,46984.32297695549
1849,124662.6024504567
1850,105522.57600322325
1851,142995.05492976404
1852,130475.9910590073
1853,120381.57563085172
1854,148913.1260380993
1855,151519.37970610644
1856,237141.93025458537
1857,165873.91995998292
1858,138363.46995629693
1859,110544.56611834027
1860,164780.2186002664
1861,110074.72796697194
1862,325367.9465073243
1863,325245.706309353
1864,325246.8612856872
1865,342579.23488650215
1866,347003.82421042316
1867,257568.46826281206
1868,306678.77191614767
1869,217943.53189415624
1870,249956.53113383724
1871,294729.2046493961
1872,184468.07136548337
1873,251468.91351304506
1874,138765.66371178016
1875,218629.68897467628
1876,209663.50051494702
1877,203807.67683038756
1878,234010.04146825167
1879,131581.14465761592
1880,132790.80021953737
1881,274398.28428955446
1882,261990.6478471313
1883,172424.31847054686
1884,191015.46864470222
1885,269077.6233985615
1886,292903.5542571202
1887,218463.68011575134
1888,283080.62104329746
1889,167379.6252719054
1890,143777.1031477464
1891,156664.1026846357
1892,95176.81619876194
1893,124098.96699091815
1894,116315.82290814952
1895,137538.42737298954
1896,132536.68364249173
1897,137482.96477808195
1898,130757.26916306771
1899,144362.40644890428
1900,145796.16490064346
1901,158332.12875867423
1902,137297.5708887669
1903,194048.84958923003
1904,124439.36754772074
1905,180757.84588462464
1906,155780.13195599685
1907,201729.5901531914
1908,118247.5657320091
1909,142579.07695087075
1910,130577.45114040175
1911,203631.33417685286
1912,289856.51290747593
1913,183570.97927252398
1914,77293.4878220505
1915,285604.7401284507
1916,77065.38546022007
1917,250652.04358600953
1918,138826.53701319481
1919,202489.91417702127
1920,143591.3463813358
1921,368641.9625443897
1922,317414.3648158785
1923,213605.72500525857
1924,285773.2317573511
1925,209388.50050798967
1926,363254.582658911
1927,135279.59164331193
1928,161948.8556065232
1929,127038.2035988546
1930,127717.68004520531
1931,146505.47381199314
1932,136383.102588444
1933,188652.37235334
1934,168905.3628875056
1935,175051.01413348137
1936,215056.26882636588
1937,186312.1481590847
1938,158344.30221622673
1939,232651.3581389272
1940,173359.76688732748
1941,180112.3430945581
1942,174017.01514625124
1943,220374.909315547
1944,345651.0609035709
1945,349242.8234360944
1946,147686.0190760058
1947,282996.7297040701
1948,157972.1334225978
1949,234590.04096024128
1950,192312.53164868755
1951,278786.6904151839
1952,212070.15908434987
1953,182720.17486106115
1954,197687.83271346675
1955,135370.69445884635
1956,347761.83551963523
1957,143243.1282069159
1958,326778.8546302286
1959,135786.33896061123
1960,98345.93120859079
1961,113291.98516503414
1962,109205.31188778803
1963,123192.82196896867
1964,117471.34832888262
1965,137235.0938809792
1966,118689.25756628258
1967,275210.3605387403
1968,388727.1819277477
1969,361458.604325584
1970,394183.5914722446
1971,439489.9591025538
1972,357518.7099368431
1973,284624.23160929687
1974,313205.9841539937
1975,417471.046167418
1976,300031.51999499765
1977,356628.67675271735
1978,354782.3577861998
1979,317593.2322491384
1980,160825.40783610853
1981,324299.55976996623
1982,217170.8667845884
1983,208693.59344462675
1984,160869.47936443225
1985,272446.73677302443
1986,235204.7536941851
1987,198724.58807813132
1988,181462.52068420907
1989,198707.13260039894
1990,221867.13397592376
1991,224730.40341539914
1992,253660.23292479158
1993,170292.43793830392
1994,228991.20218449528
1995,192235.03020990067
1996,284591.2724132832
1997,288166.11844170647
1998,324394.62480427406
1999,279168.0880191754
2000,324243.6044072596
2001,269662.54164372635
2002,243376.13039939263
2003,275129.49187010736
2004,300767.26409852837
2005,216820.1088929557
2006,211247.70752300054
2007,271331.0988348308
2008,201786.15186093867
2009,192070.15496290798
2010,185144.4169816469
2011,125104.77418826208
2012,162874.74099869092
2013,170782.15285005124
2014,190276.11826663074
2015,214239.56896355428
2016,186345.57084535825
2017,194529.35274036735
2018,125782.97288026239
2019,144001.09044214778
2020,101953.34548521288
2021,100457.0634913189
2022,184351.7738820828
2023,139832.66184767446
2024,278543.0325180752
2025,341350.2110010368
2026,174679.71820261842
2027,152231.2927720927
2028,123758.57031927595
2029,157037.05640996757
2030,265381.3806320708
2031,242300.2207010244
2032,242315.79188962656
2033,250920.30313346337
2034,158191.10568595846
2035,238558.65279954832
2036,208962.39950824692
2037,209878.68213978191
2038,259555.7359393732
2039,236797.98872176924
2040,351468.4265747835
2041,263367.1452908213
2042,199344.62742385335
2043,172709.47331372634
2044,161721.2240711479
2045,191499.2742018968
2046,129053.19190537327
2047,144956.99572649613
2048,138609.54385921673
2049,144618.29102971248
2050,164859.84614614642
2051,108240.97237335026
2052,128713.88625755977
2053,144074.24530678516
2054,92948.46749359096
2055,145491.71238328033
2056,154067.2733062224
2057,111949.68349902937
2058,210565.91407000885
2059,145977.43808767243
2060,172151.57080896947
2061,174476.62763204655
2062,116822.91529186086
2063,98007.07687946827
2064,145233.8791011831
2065,111773.37979666796
2066,161622.23482443267
2067,139664.0687501381
2068,133508.80307502853
2069,79496.96077682261
2070,108397.22521583585
2071,101875.20129891881
2072,162897.96977184707
2073,159315.36570954198
2074,140479.4635978284
2075,161686.48277969763
2076,123326.84767050066
2077,141270.09531415862
2078,116000.46686275049
2079,132627.94190210858
2080,104955.59179685326
2081,114440.25359312953
2082,127244.49083873852
2083,139794.89688699332
2084,100353.8884140492
2085,104525.99779539145
2086,132624.4210977119
2087,127739.50012365321
2088,115347.04012591662
2089,76097.87036623475
2090,134759.04077371096
2091,103820.81004268177
2092,136495.31329663246
2093,124233.00256281265
2094,115231.97302170408
2095,143674.92314201585
2096,88710.4677807471
2097,110318.28613492963
2098,149766.13783877454
2099,59505.42530942455
2100,95821.7936461868
2101,127571.83634915148
2102,135903.21325173142
2103,106014.18666381619
2104,133187.33929909175
2105,137740.34102717834
2106,73040.82198542371
2107,210175.81489577028
2108,110302.79470628675
2109,103451.73319811752
2110,135214.7218696814
2111,148808.11543745722
2112,130304.24429094135
2113,120820.62958780091
2114,137700.62149102514
2115,151149.26593773798
2116,122199.37757157057
2117,144817.6973431402
2118,105137.89484084709
2119,103185.97728650135
2120,132303.64612815937
2121,103186.32682492059
2122,120671.94027801708
2123,93268.18844956592
2124,153045.4179516881
2125,143371.63140438168
2126,150766.1753020261
2127,161244.1456230851
2128,131425.55364481598
2129,101321.29610576158
2130,140653.09391304778
2131,161439.45703078344
2132,120979.33361035354
2133,124819.7841354999
2134,129662.71142956168
2135,114612.36138341545
2136,63530.78212112712
2137,115801.26842547169
2138,135889.57474991685
2139,150483.82914869583
2140,142431.33293323184
2141,181836.4958470481
2142,123958.4407710644
2143,132888.76448317998
2144,113840.72003397734
2145,146772.54218317242
2146,172678.5478775647
2147,163868.57596822912
2148,146504.21355003357
2149,147509.65090870892
2150,260871.62162998586
2151,107496.82227767934
2152,169666.3548953195
2153,181909.8496555661
2154,95597.62464579365
2155,153780.22608685118
2156,223835.72206524818
2157,248062.86401539703
2158,257946.37468540636
2159,212033.41384429974
2160,180369.39155430484
2161,270562.33588036284
2162,413858.78768027085
2163,353522.48601043713
2164,304263.07036574185
2165,202282.26367814722
2166,144546.22486134482
2167,248557.62112697004
2168,195363.98232750976
2169,199050.67049522058
2170,183861.97546844068
2171,144224.0329984516
2172,152776.79891777318
2173,164031.29782832728
2174,228463.26168959972
2175,315034.63502850535
2176,332426.2130615654
2177,254873.996986932
2178,221789.8944494907
2179,130330.23981591495
2180,222906.60006799753
2181,186503.8416909764
2182,236469.38416829522
2183,196894.1914110516
2184,129194.39386789565
2185,147478.69126889794
2186,156260.10965840868
2187,164579.10853443874
2188,161390.2630950215
2189,284671.78686442575
2190,65294.24156807171
2191,67575.36204339795
2192,80891.8523005916
2193,105866.94060359416
2194,116181.19366599237
2195,110190.11525829433
2196,102097.90239047728
2197,126569.00999932672
2198,144965.9871029322
2199,190050.26888214066
2200,137743.42475932915
2201,138506.01623075482
2202,166212.50362808033
2203,143745.7400107749
2204,159604.00431548862
2205,110875.51314087096
2206,151192.0381191411
2207,195857.84421352204
2208,252884.50398413383
2209,192958.93323956346
2210,132656.27966793222
2211,117040.81701241937
2212,117994.55127832935
2213,101886.12451923423
2214,147140.68541413377
2215,109009.3339991975
2216,144037.84904224833
2217,77295.54874483943
2218,101751.42262742476
2219,96785.76940799542
2220,93408.17385643543
2221,288741.46815574646
2222,266001.79181368346
2223,315536.00842525414
2224,237129.97531372923
2225,132711.22765729306
2226,178625.53535708753
2227,226902.40444880558
2228,288586.1572562994
2229,254893.11780792347
2230,138772.3505114375
2231,217280.84969008455
2232,184158.02178147325
2233,188959.67355802335
2234,253389.9014600101
2235,209214.6932413206
2236,272788.5148592074
2237,353834.1433855668
2238,238234.77756224893
2239,96934.35532505496
2240,140661.20274444224
2241,149178.72152636986
2242,130526.18373384848
2243,134104.31475934078
2244,115912.53584121031
2245,123794.83695984715
2246,133292.9484363018
2247,128643.32167414366
2248,123068.34842199204
2249,119298.31940514999
2250,127173.87885520492
2251,125193.46049428865
2252,172324.06394882573
2253,147618.7393810053
2254,197466.06128336416
2255,200215.82822490245
2256,152385.44153085837
2257,217370.06469573546
2258,145876.94429699547
2259,194399.78404799866
2260,165622.30195706547
2261,204408.59104652694
2262,205707.4216787575
2263,330674.35648418847
2264,443122.45612623356
2265,187505.19501804118
2266,284123.20277137595
2267,365928.7494101936
2268,368178.78886146296
2269,142679.0078620945
2270,193392.68133365657
2271,215728.64125608676
2272,222171.5233962551
2273,143708.60068750445
2274,196324.86099810887
2275,183590.82431407462
2276,232305.0158541879
2277,173779.3455065026
2278,151127.7814104421
2279,115254.95743005656
2280,106562.00998327669
2281,181672.4263018941
2282,192458.27568509476
2283,123765.15134713185
2284,115505.98864368825
2285,122075.79136730892
2286,116585.3721085999
2287,325274.9864074087
2288,270603.9480235373
2289,356023.34404862544
2290,399599.1097275786
2291,287919.58485867095
2292,401250.58592822426
2293,409628.90584654664
2294,382529.0038796995
2295,440948.5670220617
2296,271924.6445669387
2297,339123.9197666799
2298,343451.8285216943
2299,357169.68273755856
2300,323150.9966741811
2301,291904.38890788436
2302,261984.34430125542
2303,240135.23084017023
2304,240073.31781863555
2305,190272.26724748954
2306,188655.13975321795
2307,201264.28487600226
2308,238044.6937434226
2309,260113.41152727706
2310,213573.63703677483
2311,206486.4338727583
2312,161964.3369866857
2313,169788.44608013905
2314,158541.28980078976
2315,173933.18271323512
2316,183784.60044222086
2317,178675.92837597424
2318,176081.1185803463
2319,165414.04540248518
2320,159146.76827238713
2321,279603.6971182324
2322,185526.97667053848
2323,206792.9390944115
2324,195970.50949350724
2325,217624.54771333953
2326,173187.3849150386
2327,197840.25495165316
2328,234138.0060858509
2329,197679.52188559662
2330,198129.48093498568
2331,364791.9084090769
2332,382884.11392599664
2333,311824.4357035866
2334,252595.57177787516
2335,259710.33154442054
2336,325375.27006797073
2337,178229.1295277384
2338,267966.23703240487
2339,245391.97443100752
2340,368254.9914816016
2341,219958.33605402778
2342,230391.03870113532
2343,240899.45696531338
2344,216189.3701173344
2345,230842.44525119086
2346,203494.53255129018
2347,177431.46272022402
2348,239395.51127294396
2349,148097.5422234918
2350,303358.0807996482
2351,233542.57824934804
2352,267990.5089844815
2353,280408.06611945987
2354,116415.23048105199
2355,116335.06368703378
2356,141651.9686413828
2357,190140.24120299847
2358,188327.66077605763
2359,136417.66741969902
2360,106118.11347916689
2361,152592.66308000337
2362,261418.88850303408
2363,136860.16836732847
2364,178376.10770575164
2365,225031.57799848856
2366,185665.05412126944
2367,209872.58370367985
2368,201520.7142773233
2369,216024.74146149502
2370,175764.01802717362
2371,139843.43219077287
2372,181343.1477574853
2373,265268.9175834408
2374,319301.9124860484
2375,236413.7020854978
2376,279994.36516626267
2377,304013.4593492353
2378,144573.39132704696
2379,204180.71407234046
2380,141115.55304963363
2381,156962.3575693692
2382,196427.7024278979
2383,202113.68584442744
2384,240261.0570921459
2385,148241.29397830385
2386,131445.7166344299
2387,126130.41368988648
2388,105067.92125858803
2389,127250.2777339982
2390,145507.0713769689
2391,158049.41980123444
2392,103417.56267464763
2393,160791.40108811698
2394,144570.42510607193
2395,205952.8841013282
2396,147192.10372056474
2397,194520.94182992168
2398,140782.80607550734
2399,61588.3705568039
2400,66367.41707625303
2401,114133.6847398124
2402,133549.96723392207
2403,132694.97367544944
2404,163767.16300579344
2405,150262.70782870712
2406,136369.4629738595
2407,127499.93583335941
2408,148358.49887999118
2409,119208.65026423466
2410,187946.30918703406
2411,104186.48237830214
2412,159211.16303748795
2413,115018.75352012648
2414,142908.10808364168
2415,126421.79758373754
2416,116881.83897996563
2417,124031.96879687032
2418,126410.76063835945
2419,114805.84605829889
2420,129657.38054114886
2421,142992.67809772913
2422,117795.05348003897
2423,124474.41286519745
2424,158303.58814522327
2425,265212.58268230245
2426,140583.07731752854
2427,133785.38631157498
2428,201041.65351180156
2429,116964.95341005214
2430,123363.43881576607
2431,124527.9546848547
2432,133211.3995232104
2433,144862.51364946685
2434,127784.77302335773
2435,147787.74812805944
2436,104247.76161338529
2437,98571.7071294066
2438,125748.14206491846
2439,115217.32719257713
2440,122494.00769654107
2441,110081.69060874183
2442,106343.99916076867
2443,136582.27936509403
2444,153667.88588415517
2445,95836.9126150833
2446,142952.845372602
2447,181129.67220304973
2448,150891.56539459698
2449,121013.18779358776
2450,157486.54499041307
2451,140684.0058809778
2452,188556.82485323038
2453,86915.13839844965
2454,126689.7111787736
2455,134933.37172623552
2456,121886.3383136519
2457,119428.40791097295
2458,130729.57818198152
2459,93461.1216697896
2460,146039.00920279967
2461,122416.2487416754
2462,131479.54365900074
2463,117637.05352347993
2464,171256.87374080523
2465,129789.49118042453
2466,119035.23513412918
2467,156933.53313351737
2468,95844.49163422079
2469,84733.15030348513
2470,178791.2954652252
2471,212931.5389156942
2472,164675.64494536683
2473,116065.63609586484
2474,102629.81501640815
2475,221252.1141014186
2476,110992.96173818277
2477,119615.44601699416
2478,151900.6415306317
2479,106206.43416816115
2480,166711.51641869603
2481,127148.51230403651
2482,130442.5197158514
2483,107419.76469542643
2484,126382.22498025012
2485,122066.81597167547
2486,140198.11830556768
2487,215023.23165250052
2488,164665.8742410996
2489,149068.01168981544
2490,154315.02113047737
2491,102421.73223709929
2492,157567.14500594308
2493,157162.88091563404
2494,156854.5313395755
2495,96065.12461655741
2496,262848.31806988764
2497,145158.54195585864
2498,106354.40205389165
2499,102148.18879914521
2500,113068.43552861552
2501,126495.31822827646
2502,145742.9173824884
2503,105906.37017563856
2504,166050.80746706197
2505,220584.93275951972
2506,281642.4330942088
2507,300150.2357665746
2508,283499.4709880378
2509,253861.54472291007
2510,237480.60129366882
2511,162937.42298452207
2512,222346.8559716312
2513,235033.22412171218
2514,255878.218151192
2515,153976.7169240001
2516,174142.9403215017
2517,146236.16728541293
2518,151561.20525052922
2519,281590.2250996301
2520,244111.3495524649
2521,176789.16520200338
2522,232136.36949157843
2523,125315.15954658418
2524,145189.7550872926
2525,148506.30128701468
2526,139472.24439409486
2527,111702.33900452456
2528,121014.06167212548
2529,131048.472007289
2530,136768.52704880075
2531,269787.34955435566
2532,226207.09420135128
2533,204636.35728103912
2534,238215.63891499926
2535,290261.54755397385
2536,219217.41675200843
2537,272603.5763462708
2538,172008.06208258064
2539,179218.79447044653
2540,168022.86132985147
2541,179983.04374131144
2542,153737.25263809194
2543,146983.09400560777
2544,111126.97382880683
2545,148972.72135216562
2546,130249.05736652367
2547,154012.2509855894
2548,123874.38367225943
2549,161194.1115013518
2550,598396.2167948054
2551,156500.82099003083
2552,121648.63165581555
2553,61370.650818616195
2554,93266.05677100623
2555,122576.54919136557
2556,97260.94390824762
2557,117471.98633126612
2558,174858.70088736212
2559,111236.26234672804
2560,144056.69596665908
2561,135060.50720846248
2562,129007.35360707868
2563,132412.85491152125
2564,182927.49607451097
2565,165408.906904275
2566,159032.38328368083
2567,128678.17626185187
2568,216963.88014665653
2569,177443.4048310615
2570,126151.97977738344
2571,173465.2799132683
2572,165383.2493503476
2573,219666.38355098298
2574,236453.7589074187
2575,133940.05566576088
2576,125551.96452166756
2577,147327.51086496894
2578,87999.11174972296
2579,63271.12502844904
2580,113703.51643661555
2581,155416.00843296255
2582,132871.93778034212
2583,286996.8428617281
2584,178012.45760954186
2585,220952.5006449025
2586,224162.69833919042
2587,207526.08561898852
2588,145309.3942922493
2589,151186.86406180827
2590,246955.12698146235
2591,253904.9947308928
2592,198853.56458517775
2593,286588.9423520287
2594,161007.98789918708
2595,197439.98330593665
2596,321673.8196289426
2597,196379.10606221267
2598,305803.4603033789
2599,344470.5416016544
2600,144182.0753427918
2601,124330.32576303929
2602,87369.05987513713
2603,106197.49089646657
2604,93761.47092213985
2605,83396.68374540728
2606,149470.0091869555
2607,272536.7808299445
2608,229902.26669493678
2609,181070.28320905595
2610,108632.38244648838
2611,141956.4966152509
2612,167217.25148972942
2613,128506.63499362329
2614,122472.8065830514
2615,141621.26805665912
2616,161903.55593365483
2617,180943.80374615875
2618,241928.27217699128
2619,222061.6691701243
2620,205791.32952329383
2621,185349.23817291588
2622,194650.93993419647
2623,245492.35945528423
2624,337267.3553292706
2625,266122.6890644694
2626,184910.7287112466
2627,150215.09467481723
2628,403639.74976851477
2629,423689.21208419185
2630,360044.8538261183
2631,392642.6001013246
2632,358030.3554148496
2633,288910.79072381905
2634,386830.28455569
2635,175136.0267527615
2636,198448.7807332803
2637,205733.6145162147
2638,244662.39679045527
2639,185651.29486780867
2640,153351.55474769507
2641,106306.03803916086
2642,191766.1275235716
2643,120099.99263954084
2644,138092.22909817105
2645,118432.13720997839
2646,105696.7366327364
2647,124504.25023671053
2648,145461.85500245192
2649,137731.31275392722
2650,111142.87496206838
2651,138344.97683709054
2652,338931.9587638643
2653,260049.75032380832
2654,238909.85608451715
2655,386307.0289422326
2656,318387.68525079306
2657,306814.7600458714
2658,272343.85570580914
2659,310633.03558283957
2660,328153.8029495083
2661,343736.1586648693
2662,355797.1114590953
2663,294689.57978446584
2664,246685.80424650793
2665,312873.73373852886
2666,270440.0579946923
2667,164346.56392711884
2668,167267.12306839722
2669,172640.8132424759
2670,288373.4852924943
2671,179998.47836271892
2672,206054.82836310205
2673,207573.0314624495
2674,209347.709646561
2675,192740.47830691643
2676,203884.75906580174
2677,194884.6782734804
2678,268780.0859161081
2679,286855.79896054085
2680,287482.3275524836
2681,373252.5639342227
2682,315232.3345599732
2683,436235.9330676376
2684,350723.53568592947
2685,324000.6678039524
2686,256119.17851366888
2687,303631.9467816357
2688,199461.00409796825
2689,189215.28224513851
2690,362941.3286085798
2691,166038.9729317421
2692,121216.14021277353
2693,202813.11260137396
2694,114323.14410169885
2695,193015.92982710915
2696,179131.15321224078
2697,192951.76689292875
2698,185827.17432953283
2699,156641.13587861182
2700,140699.41661652434
2701,141997.69994508033
2702,115486.92932343013
2703,130509.43237862141
2704,148172.01741367645
2705,114308.59115136496
2706,112948.45033038472
2707,128821.31176509257
2708,128085.24266397339
2709,103412.49278267391
2710,125546.01384852566
2711,293302.1366787673
2712,405655.761119477
2713,166907.2604219876
2714,143817.02797403568
2715,162197.46088937504
2716,125560.68291589196
2717,184587.7341067901
2718,221553.62400924644
2719,153009.39545467892
2720,172103.0810277276
2721,129805.98834165213
2722,143997.0722262797
2723,156105.05115458544
2724,137590.27387801855
2725,127454.22941126587
2726,139131.08947631682
2727,166123.790649932
2728,177820.04165796048
2729,154892.73797191362
2730,130833.75356919531
2731,124666.87626879441
2732,117261.68427323076
2733,157203.80264009145
